quad,site,real.date,comm.date,month,urch,chit,treat,BASP,CCAP,EALM,RFSP,OPCA,RBSP,AGFI,BFSP,DICL,Cris,HEPA,PHPA,BRUP,HBCO,SPS1,SPS3,SPS8,SPS9,SPS10,SPOT,MSP1,SYSP,SCUN,BRSH,EUBI,DELI,HYSP,EPSC,BAEL,MEFA.t,GERU,DOCO,DOFE,TUBE,PSOC,VECO,BACR,PSCH,TETR,CHHA,POMA,META,PYST,PEAN,CLHU,DICA,TCM3,DITR,EUPU,SYPA,APPO,APSO,TCM2,TCOT,BOVI,Chel,Core,CNFI,HAIG,Stye,ASPA,TSV1,TSV2,TSOT,INOT,OTHE,SHEL,FUZZ,RUBB,richness,diversity,evenness,DETRITUS,BASP,CCAP,EALM,RBSP,RFSP,KELP,HYSP,BRUP,HBCO,SPEN,SPUP,BREN,ZOAN,STCO,SOCO,ANEM,TUCL,TUSO,BARN,PSOL,BRAC,BIVA,ASSO,ASCO,ASUN,space,macroalgae,redalgae,sponge,hydroid,bryozoan,clonascid,cloninvert,solinvert,invert.tot,,
PG5_2,PG,2-Jun-10,40331,1006,u_rem,c_con,u_rem.c_con,0.027033116,0.315386348,0.360441541,0,0,0.009011039,0,0,0,0,0,0,0,0,0,0,0,0.000450552,0,0.000225276,0,0,0,0.059022302,0.009236314,0,0.027708943,0,0.023203424,0,0,0,0,0.004730795,0.000675828,0,0,0,0.013741834,0,0,0.009011039,0,0,0,0,0.004505519,0,0,0,0,0,0,0,0,0,0,0.000225276,0,0,0,0,0,0,0.004505519,0,0,0.130885335,0,16,1.441637367,0.51996077,0.130885335,0.027033116,0.315386348,0.360441541,0.009011039,0,0,0.027708943,0,0,0.000675828,0,0.068258617,0,0.023203424,0,0,0,0.005406623,0,0,0.013741834,0,0.009011039,0.004505519,0.000225276,0.702861005,0.009011039,0.009011039,0.000675828,0.027708943,0.068258617,0.013516558,0,0.042577157,0.157242622,,
PG5_3,PG,2-Jun-10,40331,1006,u_rem,c_con,u_rem.c_con,0.012144137,0.326498109,0.21501095,0,0,0.004578937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036432411,0,0,0,0.016723074,0,0,0.143340633,0,0.029066295,0,0,0,0,0.004180768,0.000199084,0,0,0,0.000199084,0,0,0.080031853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131594665,0,11,1.619257747,0.675282931,0.131594665,0.012144137,0.326498109,0.21501095,0.004578937,0,0,0.143340633,0,0,0.036432411,0,0.016723074,0,0.029066295,0,0,0,0.004379853,0,0,0.000199084,0,0.080031853,0,0,0.553653195,0.004578937,0.004578937,0.036432411,0.143340633,0.016723074,0.080031853,0,0.033645232,0.310173203,,
PG5_92,PG,2-Jun-10,40331,1006,u_rem,c_rem,u_rem.c_rem,0.077234129,0.549939345,0.169834209,0.07278609,0,0.020218358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000202184,0.000404367,0,0,0,0,0,0,0,0.09704812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012333199,0,7,1.148188937,0.590052391,0.012333199,0.077234129,0.549939345,0.169834209,0.020218358,0.07278609,0,0,0,0,0,0,0.000606551,0,0,0,0,0.09704812,0,0,0,0,0,0,0,0,0.797007683,0.093004448,0.093004448,0,0,0.000606551,0,0.09704812,0,0.09765467,,
PG5_93,PG,2-Jun-10,40331,1006,u_rem,c_rem,u_rem.c_rem,0.010267857,0.267857143,0.294642857,0,0,0.004910714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089732143,0,0,0.1296875,0,0.009598214,0,0,0,0,0.004464286,0.000446429,0,0,0,0,0,0,0.0984375,0,0,0,0.000669643,0,0,0,0,0,0,0,0,0,0.004464286,0,0,0,0,0,0,0,0,0,0,0,0.084821429,0,11,1.612636499,0.672521656,0.084821429,0.010267857,0.267857143,0.294642857,0.004910714,0,0,0.1296875,0,0,0,0,0.089732143,0,0.009598214,0,0,0,0.004910714,0,0,0,0,0.0984375,0.000669643,0.004464286,0.572767857,0.004910714,0.004910714,0,0.1296875,0.089732143,0.099107143,0,0.018973214,0.3375,,
PG6_B,PG,2-Jun-10,40331,1006,u_con,c_rem,u_con.c_rem,0.000471587,0.255128507,0.320679085,0.004715869,0,0.009667531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052110351,0.047866069,0.141476067,0,0,0,0.00070738,0,0,0.028531007,0,0.028531007,0.000471587,0,0,0,0.004951662,0,0,0,0,0,0,0.004951662,0,0,0,0,0,0,0,0,0,0.000235793,0,0,0,0,0,0,0,0,0,0.004715869,0.004951662,0.089837303,0,14,1.700919731,0.644517916,0.099504834,0.000471587,0.255128507,0.320679085,0.009667531,0.004715869,0,0,0,0,0,0,0.241452488,0,0.00070738,0,0,0.028531007,0.029002594,0,0,0.004951662,0,0,0.004951662,0.000235793,0.576279179,0.0143834,0.0143834,0,0,0.241452488,0.004951662,0.028531007,0.03489743,0.309832587,,
PG6_D,PG,2-Jun-10,40331,1006,u_con,c_con,u_con.c_con,0.018723994,0.13060564,0.305131761,0,0,0.018723994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028895053,0,0,0.024040684,0.101710587,0.18492834,0,0,0,0.009939898,0,0,0,0,0.018955155,0.000693481,0,0,0.004854369,0.009477577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143319464,0,12,1.774654048,0.714173326,0.143319464,0.018723994,0.13060564,0.305131761,0.018723994,0,0,0,0,0,0.028895053,0,0.310679612,0,0.009939898,0,0,0,0.019648636,0,0.004854369,0.009477577,0,0,0,0,0.454461396,0.018723994,0.018723994,0.028895053,0,0.310679612,0,0,0.043920481,0.383495146,,
PG6_E,PG,2-Jun-10,40331,1006,u_con,c_rem,u_con.c_rem,0.004771643,0.127471029,0.454442172,0,0,0.004544422,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000227221,0,0,0.014087707,0.028175415,0.29084299,0,0,0,0.000227221,0,0,0,0,0,0.000454442,0,0,0.013633265,0,0,0,0,0,0,0,0.004544422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056350829,0,11,1.274432737,0.531479732,0.056350829,0.004771643,0.127471029,0.454442172,0.004544422,0,0,0,0,0,0.000227221,0,0.333106112,0,0.000227221,0,0,0,0.000454442,0,0.013633265,0,0,0,0.004544422,0,0.586684844,0.004544422,0.004544422,0.000227221,0,0.333106112,0.004544422,0,0.014314928,0.352192683,,
PG6_F,PG,2-Jun-10,40331,1006,u_con,c_con,u_con.c_con,0.033263489,0.060502881,0.220010477,0,0,0.005238345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000261917,0,0,0.026453641,0.068622315,0.356469356,0,0,0,0.006024096,0,0,0,0,0.005238345,0.001047669,0,0.021215296,0.000523834,0.000523834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194342588,0,13,1.470752913,0.573404269,0.194342588,0.033263489,0.060502881,0.220010477,0.005238345,0,0,0,0,0,0.000261917,0,0.451545312,0,0.006024096,0,0,0,0.006286014,0.021215296,0.000523834,0.000523834,0,0,0,0,0.313776847,0.005238345,0.005238345,0.000261917,0,0.451545312,0,0,0.034573075,0.486380304,,
SC1_54,SC,2-Jun-10,40331,1006,u_rem,c_rem,u_rem.c_rem,0.00395335,0.118995849,0.107333465,0,0,0.099031429,0,0,0.00395335,0,0,0,0,0,0,0,0,0,0,0.007906701,0,0,0,0.000197668,0,0,0,0,0.032615141,0,0,0.027673453,0,0.000395335,0.000197668,0,0,0,0.000197668,0,0,0.162087369,0.241352046,0,0,0.126704882,0,0,0,0,0,0,0,0,0,0,0.000197668,0,0,0,0,0,0,0,0,0,0,0.067206958,0,15,1.974455924,0.729106101,0.067206958,0.00395335,0.118995849,0.107333465,0.099031429,0,0,0,0.00395335,0,0.007906701,0,0.000197668,0,0.032615141,0,0,0.027673453,0.000593003,0,0,0.000197668,0,0.403439415,0.126704882,0.000197668,0.230282665,0.099031429,0.099031429,0.007906701,0,0.004151018,0.530144297,0.027673453,0.033603479,0.603478948,,
SC1_62,SC,2-Jun-10,40331,1006,u_rem,c_con,u_rem.c_con,0.009891435,0.213268999,0.111218335,0.00482509,0,0.188178528,0,0,0.005066345,0,0,0,0.005066345,0.019300362,0,0,0,0,0,0.015199035,0,0,0,0,0,0,0,0,0.010373945,0,0,0.014475271,0,0.009650181,0.000241255,0,0,0,0.00482509,0,0,0.082509047,0.159951749,0,0,0.073100121,0,0,0,0,0,0,0,0,0.00482509,0.00482509,0,0,0,0,0,0,0,0,0,0,0,0.063208685,0,18,2.114396566,0.731531008,0.063208685,0.009891435,0.213268999,0.111218335,0.188178528,0.00482509,0,0,0.01013269,0.019300362,0.015199035,0,0,0,0.010373945,0,0,0.014475271,0.009891435,0,0,0.00482509,0,0.242460796,0.073100121,0.009650181,0.33437877,0.193003619,0.193003619,0.015199035,0,0.01013269,0.315560917,0.014475271,0.034740651,0.409408926,,
SC1_63,SC,2-Jun-10,40331,1006,u_rem,c_rem,u_rem.c_rem,0.000255232,0.087034201,0.091883614,0.015313936,0,0.092649311,0.005104645,0,0.01020929,0,0,0,0,0,0.00561511,0,0,0,0,0.005104645,0,0,0,0.005104645,0,0,0,0,0.006636039,0,0,0,0,0,0,0,0,0,0.005104645,0,0,0.163859112,0.255487494,0,0,0.204696274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045941807,0,14,1.947762858,0.738052499,0.045941807,0.000255232,0.087034201,0.091883614,0.092649311,0.015313936,0.005104645,0,0.01020929,0,0.010719755,0,0.005104645,0,0.006636039,0,0,0,0,0,0,0.005104645,0,0.419346605,0.204696274,0,0.179173047,0.113067892,0.107963247,0.010719755,0,0.015313936,0.624042879,0,0.011740684,0.661817254,,
SC1_64,SC,2-Jun-10,40331,1006,u_rem,c_con,u_rem.c_con,0.000260892,0.15183929,0.02087138,0,0.031567962,0.282285416,0,0,0.021132272,0,0,0,0,0.04174276,0,0,0,0,0.005217845,0,0,0,0,0,0,0,0,0,0.000260892,0,0,0.015914427,0,0.00573963,0.000260892,0,0,0,0,0.005217845,0,0,0,0,0,0.083746413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01043569,0,0.01043569,0,0.313070702,0,14,1.763593623,0.668266507,0.323506392,0.000260892,0.15183929,0.02087138,0.282285416,0.031567962,0,0,0.021132272,0.04174276,0.005217845,0,0,0,0.000260892,0,0,0.015914427,0.006000522,0,0,0,0.005217845,0,0.083746413,0.01043569,0.172971563,0.313853379,0.313853379,0.005217845,0,0.021132272,0.083746413,0.015914427,0.021914949,0.189668667,,
SC4_36,SC,2-Jun-10,40331,1006,u_con,c_con,u_con.c_con,0,0.052942567,0.113448357,0,0,0.000236351,0,0,0,0,0,0,0,0.160718506,0,0,0,0,0,0.042543134,0,0.005199716,0,0.000945403,0,0,0,0,0.005908769,0,0,0,0,0.024107776,0.000709052,0,0,0.004727015,0.000236351,0,0,0.170172536,0.076577641,0,0,0.095012999,0.000236351,0,0,0,0,0.004727015,0,0,0,0,0.004963366,0,0,0,0,0,0,0,0,0,0,0.236350745,0.000236351,18,2.080607625,0.719840837,0.236587095,0,0.052942567,0.113448357,0.000236351,0,0,0,0,0.160718506,0.042543134,0.005199716,0.000945403,0,0.005908769,0,0,0,0.024816828,0,0.004727015,0.000236351,0,0.246750177,0.099976365,0.004963366,0.166390924,0.000236351,0.000236351,0.04774285,0,0.000945403,0.346726542,0,0.040652328,0.59678563,,
SC4_45,SC,2-Jun-10,40331,1006,u_con,c_rem,u_con.c_rem,0,0.02744923,0.125195269,0,0,0.004463289,0,0,0,0,0,0,0,0.017853158,0,0,0,0,0,0.062486052,0,0,0,0.018299487,0,0,0,0.044856059,0.000669493,0,0,0,0,0.022316447,0.004686454,0,0,0,0.000223164,0,0,0.303503682,0.156438295,0,0,0.06337871,0.000669493,0,0,0,0,0,0,0,0.031466191,0,0,0,0,0,0,0,0,0,0,0,0,0.116045526,0,16,2.023820814,0.729939063,0.116045526,0,0.02744923,0.125195269,0.004463289,0,0,0,0,0.017853158,0.062486052,0,0.018299487,0.044856059,0.000669493,0,0,0,0.027002901,0,0,0.000223164,0,0.459941977,0.064048204,0.031466191,0.152644499,0.004463289,0.004463289,0.062486052,0,0.018299487,0.523990181,0.044856059,0.05936175,0.726846686,,
SC4_51,SC,2-Jun-10,40331,1006,u_con,c_rem,u_con.c_rem,0.004144219,0.009324492,0.153336096,0,0,0,0,0,0,0,0,0,0,0.004144219,0.008288438,0,0,0,0,0.045793618,0,0,0.004144219,0.017198508,0,0,0,0.030045586,0.000207211,0,0,0,0,0.025072524,0.004558641,0,0,0,0,0,0.004144219,0.447575632,0.037297969,0,0,0.033568172,0.000414422,0,0,0,0,0,0,0,0.00870286,0,0,0.008288438,0,0,0,0,0,0.004144219,0,0,0.004144219,0.128677994,0.012432656,19,1.697265084,0.576430721,0.145254869,0.004144219,0.009324492,0.153336096,0,0,0,0,0,0.004144219,0.054082056,0,0.021342727,0.030045586,0.000207211,0,0,0,0.029631165,0,0,0,0.004144219,0.484873601,0.033982594,0.021135516,0.166804807,0,0,0.054082056,0,0.021342727,0.518856196,0.030045586,0.05511811,0.683588893,,
SC4_52,SC,2-Jun-10,40331,1006,u_con,c_con,u_con.c_con,0,0.029253112,0.120539419,0,0,0,0,0,0,0,0,0,0.000414938,0,0,0,0,0,0,0.054149378,0,0,0.004356846,0.008298755,0,0,0,0.041908714,0,0,0,0,0,0.01659751,0,0,0.004149378,0.004356846,0.000207469,0,0,0.257261411,0.067219917,0,0,0.059128631,0,0,0,0,0,0,0,0,0.004149378,0.004149378,0,0,0,0,0.054149378,0,0,0,0,0,0,0.265560166,0.004149378,17,2.059387429,0.726873404,0.269709544,0,0.029253112,0.120539419,0,0,0,0,0.000414938,0,0.054149378,0,0.012655602,0.041908714,0,0,0,0,0.01659751,0.004149378,0.004356846,0.000207469,0,0.324481328,0.059128631,0.062448133,0.149792531,0,0,0.054149378,0,0.013070539,0.383609959,0.041908714,0.087759336,0.580497925,,
SC5_34,SC,2-Jun-10,40331,1006,u_con,c_con,u_con.c_con,0.00414336,0.038118914,0.153511498,0,0,0.021545473,0.024860162,0,0,0,0,0,0,0.024860162,0.041433603,0,0,0,0,0.037290242,0,0.029003522,0.000207168,0.008286721,0,0,0.004350528,0,0.004972032,0,0,0,0,0.00414336,0.008493889,0,0,0,0.013258753,0,0,0.203024653,0.157862026,0,0,0.009115393,0,0,0,0,0,0,0,0,0.012637249,0.00414336,0.00414336,0,0,0,0,0,0,0.00414336,0,0,0,0.186451212,0,22,2.295653224,0.742679293,0.186451212,0.00414336,0.038118914,0.153511498,0.021545473,0,0.024860162,0.004350528,0,0.024860162,0.078723845,0.029003522,0.008493889,0,0.004972032,0,0,0,0.012637249,0,0,0.013258753,0,0.360886679,0.009115393,0.02506733,0.195773773,0.046405635,0.021545473,0.107727367,0.004350528,0.008493889,0.370002072,0,0.055935364,0.571369381,,
SC5_47,SC,2-Jun-10,40331,1006,u_con,c_rem,u_con.c_rem,0.013407108,0.094275378,0.093849755,0,0,0.085337306,0.076612045,0,0,0,0,0,0,0.059587146,0,0,0,0,0,0.004469036,0,0,0.004256225,0.000212811,0,0,0.004256225,0,0.01723771,0,0,0,0,0.004681847,0.000212811,0,0,0,0.004256225,0,0,0.047456906,0.034049798,0,0,0.144711641,0.042562247,0,0,0,0,0.029793573,0,0,0.000212811,0.004469036,0,0,0,0,0,0,0,0,0,0,0,0.23409236,0,20,2.395596419,0.79966973,0.23409236,0.013407108,0.094275378,0.093849755,0.085337306,0,0.076612045,0.004256225,0,0.059587146,0.004469036,0,0.004469036,0,0.01723771,0,0,0,0.004894658,0,0,0.004256225,0,0.081506704,0.217067461,0.004681847,0.201532241,0.161949351,0.085337306,0.004469036,0.004256225,0.004469036,0.298574165,0,0.031070441,0.402426048,,
SC5_49,SC,2-Jun-10,40331,1006,u_con,c_con,u_con.c_con,0.009717943,0.015169471,0.218061152,0,0,0.062100024,0.047404598,0,0,0,0,0,0,0.066366438,0,0,0,0,0,0,0,0,0.005214506,0.014932448,0,0,0.033183219,0,0.001422138,0,0,0,0,0,0.006162598,0,0,0.00474046,0,0,0.00474046,0.199099313,0.034368334,0,0,0.095757288,0.000711069,0,0,0,0,0,0,0,0,0,0.000237023,0.000237023,0,0,0,0,0,0,0,0,0,0.180374496,0,18,2.083666258,0.720899051,0.180374496,0.009717943,0.015169471,0.218061152,0.062100024,0,0.047404598,0.033183219,0,0.066366438,0,0,0.020146954,0,0.001422138,0,0,0,0.006162598,0,0.00474046,0,0.00474046,0.233467646,0.096468357,0.000474046,0.242948566,0.109504622,0.062100024,0,0.033183219,0.020146954,0.329936004,0,0.017539701,0.467172316,,
SC5_50,SC,2-Jun-10,40331,1006,u_con,c_rem,u_con.c_rem,0.009074812,0.030987162,0.128596724,0,0,0.026781762,0.039840637,0,0.004426737,0,0,0,0,0.05312085,0,0,0,0,0,0.008853475,0,0,0,0.000442674,0,0,0,0,0.013944223,0,0,0,0,0.008853475,0,0,0,0,0.004648074,0,0,0.132802125,0.129039398,0,0,0.049800797,0.000221337,0,0,0,0,0.004426737,0,0,0.004426737,0,0,0,0,0,0,0,0,0,0,0,0,0.349712262,0,17,2.175520429,0.767863258,0.349712262,0.009074812,0.030987162,0.128596724,0.026781762,0,0.039840637,0,0.004426737,0.05312085,0.008853475,0,0.000442674,0,0.013944223,0,0,0,0.008853475,0,0,0.004648074,0,0.261841523,0.054448871,0.004426737,0.168658699,0.066622399,0.026781762,0.008853475,0,0.004869411,0.316290394,0,0.03187251,0.41500664,,
SC6_14,SC,2-Jun-10,40331,1006,u_rem,c_con,u_rem.c_con,0.040723982,0.096028155,0.33685269,0,0,0.005027652,0.2413273,0,0.000251383,0,0,0,0,0,0,0,0,0,0,0.000251383,0,0,0.016088487,0.03092006,0.010055304,0,0,0,0,0,0,0,0,0.005027652,0.000754148,0,0,0.010055304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005027652,0,0,0,0,0,0,0,0,0,0,0.000251383,0.201357466,0,13,1.425690498,0.55583573,0.201608849,0.040723982,0.096028155,0.33685269,0.005027652,0,0.2413273,0,0.000251383,0,0.000251383,0,0.057063851,0,0,0,0,0,0.0057818,0,0.010055304,0,0,0,0,0.005027652,0.473604827,0.246354952,0.005027652,0.000251383,0,0.057315234,0,0,0.020864756,0.078431373,,
SC6_18,SC,2-Jun-10,40331,1006,u_rem,c_rem,u_rem.c_rem,0.017889088,0.095706619,0.30411449,0.011926058,0,0.07751938,0,0,0.005963029,0,0,0,0,0,0.018187239,0,0,0,0,0.036076327,0,0,0.048002385,0.042039356,0.16726297,0,0,0,0.000298151,0,0,0,0,0.000298151,0.007453787,0,0,0.005963029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005963029,0,0.000298151,0.15503876,0,15,1.916073601,0.707547297,0.155336911,0.017889088,0.095706619,0.30411449,0.07751938,0.011926058,0,0,0.005963029,0,0.054263566,0,0.257304711,0,0.000298151,0,0,0,0.007751938,0,0.005963029,0,0,0,0,0,0.417710197,0.089445438,0.089445438,0.054263566,0,0.26326774,0,0,0.014013119,0.337507454,,
SC6_21,SC,2-Jun-10,40331,1006,u_rem,c_rem,u_rem.c_rem,0.004922471,0.079990155,0.324883091,0,0,0.004922471,0,0,0.030027074,0,0,0,0,0,0,0,0,0,0,0.009844942,0,0,0.010337189,0.025104603,0.295594388,0,0,0,0.010583313,0,0,0,0,0.019936008,0.031011568,0,0,0.019689884,0.024612355,0,0.004922471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103618016,0,14,1.761602791,0.667512135,0.103618016,0.004922471,0.079990155,0.324883091,0.004922471,0,0,0,0.030027074,0,0.009844942,0,0.33103618,0,0.010583313,0,0,0,0.050947576,0,0.019689884,0.024612355,0.004922471,0,0,0,0.409795717,0.004922471,0.004922471,0.009844942,0,0.361063254,0,0,0.110755599,0.481663795,,
SC6_33,SC,2-Jun-10,40331,1006,u_rem,c_con,u_rem.c_con,0,0.131032927,0.216508796,0.0135318,0.0180424,0.027063599,0.063148399,0,0.0135318,0,0,0,0,0.0135318,0,0,0,0,0,0,0,0,0,0.027514659,0.022553,0,0.0045106,0,0,0,0,0,0,0.027514659,0.01488498,0,0,0.00022553,0.01826793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135318,0,0.0045106,0.369869193,0,16,2.121445788,0.76514983,0.374379793,0,0.131032927,0.216508796,0.027063599,0.031574199,0.063148399,0.0045106,0.0135318,0.0135318,0,0,0.050067659,0,0,0,0,0,0.042399639,0,0.00022553,0.01826793,0,0,0,0,0.347541723,0.121786198,0.058637799,0,0.0045106,0.063599459,0,0,0.060893099,0.156066757,,
SC7_2,SC,2-Jun-10,40331,1006,u_con,c_rem,u_con.c_rem,0,0.163764602,0.084417016,0,0,0.008816399,0,0,0.017632797,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004408199,0.035926824,0.026449196,0,0,0,0.013885828,0,0,0,0,0.06171479,0.004408199,0,0,0.022040996,0,0.004408199,0,0,0,0,0,0.088604805,0,0,0,0,0,0,0,0,0.004408199,0,0,0,0,0,0,0,0,0,0,0,0,0.449636324,0.008816399,14,2.083286329,0.789405484,0.458452722,0,0.163764602,0.084417016,0.008816399,0,0,0,0.017632797,0,0,0,0.066784219,0,0.013885828,0,0,0,0.066122989,0,0.022040996,0,0.004408199,0,0.088604805,0.004408199,0.248181618,0.008816399,0.008816399,0,0,0.084417016,0.088604805,0,0.110866211,0.283888032,,
SC7_3,SC,2-Jun-10,40331,1006,u_con,c_con,u_con.c_con,0,0.199306759,0.229852686,0,0,0,0,0,0.030329289,0,0,0,0,0,0,0,0,0,0,0.004332756,0,0,0,0.08687175,0.060875217,0,0,0,0.021663778,0,0,0,0,0.030979203,0.01364818,0,0,0.004549393,0,0,0,0.06542461,0,0,0,0.087521664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164644714,0,12,2.019223436,0.812595289,0.164644714,0,0.199306759,0.229852686,0,0,0,0,0.030329289,0,0.004332756,0,0.147746967,0,0.021663778,0,0,0,0.044627383,0,0.004549393,0,0,0.06542461,0.087521664,0,0.429159445,0,0,0.004332756,0,0.178076256,0.152946274,0,0.070840555,0.406195841,,
SC7_4,SC,2-Jun-10,40331,1006,u_con,c_rem,u_con.c_rem,0,0.290574215,0.108559047,0,0,0.017334778,0,0,0.004767064,0,0,0,0,0,0,0,0,0,0.013001083,0.004333694,0,0,0.000866739,0.000866739,0.004333694,0,0,0,0.014301192,0,0,0,0,0.039869989,0.006500542,0,0,0,0.004550379,0,0,0,0,0,0,0.100108342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390032503,0,14,1.618347217,0.613229277,0.390032503,0,0.290574215,0.108559047,0.017334778,0,0,0,0.004767064,0,0.017334778,0,0.006067172,0,0.014301192,0,0,0,0.046370531,0,0,0.004550379,0,0,0.100108342,0,0.399133261,0.017334778,0.017334778,0.017334778,0,0.010834236,0.100108342,0,0.065222102,0.193499458,,
SC7_5,SC,2-Jun-10,40331,1006,u_con,c_con,u_con.c_con,0,0.190305585,0.105374078,0,0,0.000210748,0,0,0.080295047,0,0,0,0,0,0,0,0,0,0,0.004214963,0,0,0.004214963,0.013066386,0.016859852,0,0,0,0.008851423,0,0,0,0,0.055216017,0.002528978,0,0,0,0.008429926,0,0,0,0,0,0,0.017070601,0,0,0,0,0,0,0,0,0,0,0,0.004214963,0,0,0,0,0,0.000210748,0,0,0,0.488935722,0,15,1.833801525,0.67716674,0.488935722,0,0.190305585,0.105374078,0.000210748,0,0,0,0.080295047,0,0.004214963,0,0.034141201,0,0.008851423,0,0,0,0.057744995,0,0,0.008429926,0,0,0.017070601,0.004425711,0.295679663,0.000210748,0.000210748,0.004214963,0,0.114436249,0.017070601,0,0.079452055,0.215173867,,
SC8_37,SC,2-Jun-10,40331,1006,u_rem,c_con,u_rem.c_con,0.000232937,0.070812951,0.028185418,0,0,0.009317494,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009317494,0,0,0,0.004891684,0,0,0,0,0,0.293733986,0.000232937,0.042161659,0,0.000232937,0,0,0,0,0.004658747,0,0,0,0,0,0,0.121127417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163289075,0,11,1.480126606,0.617260738,0.163289075,0.000232937,0.070812951,0.028185418,0.009317494,0,0,0,0,0,0.009317494,0,0.004891684,0,0,0.000232937,0.293733986,0.042161659,0.000232937,0,0,0.004658747,0,0,0.121127417,0,0.099231307,0.009317494,0.009317494,0.009317494,0,0.004891684,0.121127417,0.042394596,0.29862567,0.47635686,,
SC8_38,SC,2-Jun-10,40331,1006,u_rem,c_rem,u_rem.c_rem,0.0131324,0.044133477,0.241119483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004305705,0,0.004305705,0,0,0.004305705,0.034660926,0,0,0,0,0.034660926,0.009257266,0,0,0,0,0.001076426,0.021959096,0,0.012917115,0.000215285,0,0.00452099,0.241119483,0,0,0,0.159741658,0,0,0,0.047362756,0,0,0,0,0.004305705,0,0,0.008826695,0,0,0,0,0,0,0.00861141,0,0.004305705,0.086544672,0.00861141,19,2.007746258,0.681877353,0.099461787,0.0131324,0.044133477,0.241119483,0,0,0,0,0,0,0.00861141,0,0.038966631,0,0.034660926,0,0.009257266,0,0.023035522,0,0.012917115,0.000215285,0.00452099,0.241119483,0.207104413,0.0131324,0.298385361,0,0,0.00861141,0,0.038966631,0.448223897,0,0.097739505,0.602152853,,
SC8_39,SC,2-Jun-10,40331,1006,u_rem,c_con,u_rem.c_con,0.004822763,0.202797203,0.057873161,0,0.072341452,0.067759826,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009886665,0,0,0,0.004822763,0,0,0,0,0,0.178442247,0,0.053050398,0,0,0,0,0.000241138,0,0,0,0,0,0,0,0,0.014950567,0.004822763,0,0,0,0,0,0,0,0,0,0.009645527,0.004822763,0,0,0,0,0,0,0,0,0.048227634,0.241138172,0,13,1.900752584,0.741048777,0.289365807,0.004822763,0.202797203,0.057873161,0.067759826,0.072341452,0,0,0,0,0.009886665,0,0.004822763,0,0,0,0.178442247,0.053050398,0,0.000241138,0,0,0,0,0.01977333,0.01446829,0.265493128,0.140101278,0.140101278,0.009886665,0,0.004822763,0.01977333,0.053050398,0.193151676,0.280684832,,
SC8_40,SC,2-Jun-10,40331,1006,u_rem,c_rem,u_rem.c_rem,0,0.014566642,0.087885409,0,0,0,0,0,0,0,0,0,0,0,0,0.01019665,0,0.043699927,0.01942219,0.009953872,0,0,0,0.01942219,0,0,0,0,0,0.030347172,0.029376062,0,0,0.00558388,0,0,0,0.029376062,0.014566642,0,0,0.005098325,0,0,0,0.475843651,0.004855547,0,0,0,0,0,0,0.01942219,0,0,0.000242777,0.005098325,0,0,0,0,0,0,0.019664967,0,0,0.155377519,0,19,1.78545817,0.606383145,0.155377519,0,0.014566642,0.087885409,0,0,0,0,0,0,0.083272639,0,0.01942219,0,0,0.029376062,0.030347172,0,0.00558388,0,0.029376062,0.014566642,0,0.005098325,0.500121389,0.005341102,0.102452051,0,0,0.083272639,0,0.01942219,0.505219714,0.029376062,0.085214858,0.74217043,,
